CASEID,MARITAL,B1AGE,AGEDISP,RACER,SEX_N,AGE_N,RACE_N,HSPNC_N,OTHERR_N,EDU_N,JOB1_N,JOB2_N,JOB3_N,JOB4_N,PHOUR_N,VHOUR_N,STDNT_N,SAMESEX,C1SITUAT,PARTNERS,PABUSE,ABUSENP,RELANAME,RELAEXFO,LENGTHTO,LENGTHON,LENGTH4,CHNGE_N,CODE1_N,DATE1_N,CODE2_N,DATE2_N,CODE3_N,DATE3_N,LIVE_N,LIVEWITH,LIVEWR,LIVNEVER,LIVALLYR,NOHOME,APART_N,APARTR,APART3,REASON1,REASON2,REASON3,REASON4,CHILDR,RETRN_N,REASONR1,REASONR2,REASONR3,REASONR4,REASONR5,CHILDCB,L28KIDSN,KIDSNUM,FOSTER_N,KIDLIV_N,KIDIV2_N,DECEASED,STDETAI,STEPCHIL
318642,  1,19,  5,1,  1, 34,  1,1,1,888,  2,9999,9999,9999, 999,9999,777,0,1,1,1,0,  6,  1,  3,2,3,   1,   1, 7,9999, 1,9999,1,  2,  0,0,  0,  0,  2,  1,  1,0,   1,   2,9999,9999,1,   2,9999,9999,9999,9999,9999,0,  1,  1,9999,  11,9999,0,  2,  2
318643,  1,34,  5,1,  1, 46,  1,1,1,888,  2,9999,9999,9999, 999,9999,777,0,1,1,1,0,  5,  0,  1,1,1,   2,9999, 1,9999, 1,9999,1,  2,  0,0,  0,  0,  2,  1,  1,0,   1,9999,9999,9999,0,   1,   1,   2,9999,9999,9999,0,  3,999,9999, 777,9999,0,  1,  1
318644,  1,27,  1,1,  1, 26,  1,1,1,  3, 10,9999,9999,9999, 999,9999,777,0,1,1,1,0,  5,  0,  5,2,4,   1,  11,22,9999, 1,9999,1,  2,  0,0,  0,  0,  1,  1,  1,0,   1,   1,9999,9999,0,   1,  11,9999,9999,9999,9999,0,  1,  1,9999,   5,9999,0,  2,  2
318654,  1,28,  1,1,  1, 27,  1,1,1,  5,  2,9999,9999,9999, 999,9999,777,0,1,1,1,0,  5,  0,  4,2,4,   1,   1,19,   2, 6,9999,1,  1,  1,1,  0,  1,  2,  4,  0,0, 999,9999,9999,9999,0,9999,9999,9999,9999,9999,9999,0,  1,  5,9999,   2,9999,0,  1,  1
318655,  1,46,  1,1,  1, 50,  1,1,1,  4,  9,9999,9999,9999, 999,9999,777,0,1,1,1,0,  5,  0,  2,2,2,   2,9999, 1,9999, 1,9999,1,  1,  1,1,  0,  1,  2,  1,  1,0,  15,9999,9999,9999,0,   1,   1,9999,9999,9999,9999,0,  3,999,9999, 777,9999,0,  2,  2
318656,  1,30,  1,1,  1, 33,  1,1,1,  5,888,9999,9999,9999,9999,9999,777,0,3,2,1,0, 11,  1,  5,2,4, 888,9999, 1,9999, 1,9999,1,  4,  0,0,  0,  0,  2,  1,  1,0,  12,9999,9999,9999,0,   2,9999,9999,9999,9999,9999,0,  1,  1,9999,  11,9999,0,  2,  2
318658,  4,33,  1,3,  1, 35,  1,1,1,  5,  7,9999,9999,9999, 999,9999,  1,0,1,1,1,0,  1,  0,  5,2,4,   2,9999, 1,9999, 1,9999,1,  4,  0,0,  0,  0,  2,  1,  1,0,  21,9999,9999,9999,0,   2,9999,9999,9999,9999,9999,0,  3,999,9999, 777,9999,0,  2,  2
318660,  6,33,  1,1,  1, 34,  1,1,1,  3,  2,9999,9999,9999, 999,9999,777,0,1,1,1,0,  5,  0,  3,2,3,   2,9999, 1,9999, 1,9999,1,  1,  1,1,  0,  1,  2,  4,  0,0, 999,9999,9999,9999,0,9999,9999,9999,9999,9999,9999,0,  3,999,9999, 777,9999,0,  1,  1
318661,  1,28,  1,1,  1, 32,  1,1,1,  4,  9,9999,9999,9999, 999,9999,777,0,1,1,1,0,  6,  1,  1,1,1,   2,9999, 1,9999, 1,9999,1,  2,  0,0,  0,  0,  2,  1,  1,0,  10,9999,9999,9999,0,   2,9999,9999,9999,9999,9999,0,  3,999,9999, 777,9999,0,  1,  1
318662,  4,26,  1,1,  1, 24,  1,1,1,  3,  9,9999,9999,9999, 999,9999,777,0,1,1,1,0,  1,  0,  4,2,4,   1,   2, 2,9999, 1,9999,1,  4,  0,0,  0,  0,  2,  1,  1,0,  14,9999,9999,9999,0,   2,9999,9999,9999,9999,9999,0,  1,  1,9999,   1,9999,0,  1,  1
318663,  1,18,  5,1,  1, 28,  1,1,1,  4,  2,9999,9999,9999, 999,9999,777,0,1,1,1,0,  6,  1,  2,2,2,   2,9999, 1,9999, 1,9999,1,  5,  0,0,  1,  0,  2,  1,  1,0,  14,9999,9999,9999,0,   2,9999,9999,9999,9999,9999,0,  3,999,9999, 777,9999,0,  2,  2
318682,  1,26,  1,1,  2, 30,  5,1,1,  2,  9,9999,9999,9999,9999,9999,777,1,2,2,2,0,  8,  1,  1,1,1,   2,9999, 1,9999, 1,9999,1,  2,  0,0,  0,  0,  2,  1,  1,0,  18,9999,9999,9999,0,   2,9999,9999,9999,9999,9999,0,  3,999,9999,9999,9999,0,  2,  2
318683,  1,32,  4,1,  1, 37,  1,1,1,  5,  9,9999,9999,9999, 999,9999,777,0,1,1,1,0,  6,  1,  4,2,4,   2,9999, 1,9999, 1,9999,1,  2,  0,0,  0,  0,  1,  1,  1,0,   1,9999,9999,9999,0,   2,9999,9999,9999,9999,9999,0,  3,999,9999, 777,9999,0,  2,  2
318684,  1,20,  4,1,  1, 27,  1,1,1,  5,  3,9999,9999,9999,  25,9999,777,0,1,1,1,0,  5,  0,  2,2,2,   2,9999, 1,9999, 1,9999,1,  2,  0,0,  0,  0,  2,  4,  0,0, 999,9999,9999,9999,0,9999,9999,9999,9999,9999,9999,0,  1,  1,9999,   1,9999,0,  5,  2
318687,  1,43,  4,1,  1, 48,  1,1,1,  4,  9,9999,9999,9999, 999,9999,777,0,1,1,1,0,  5,  0,  5,2,4,   2,9999, 1,9999, 1,9999,1,  1,  1,1,  0,  1,  2,  4,  0,0, 999,9999,9999,9999,0,9999,9999,9999,9999,9999,9999,0,  3,999,9999, 777,9999,0,  2,  2
318688,  2,27,  1,1,  1, 31,  1,1,1,888,  2,9999,9999,9999, 999,9999,777,0,1,1,1,0, 10,  1,  1,1,1, 888,9999, 1,9999, 1,9999,1,  2,  0,0,  0,  0,  1,  1,  1,0,   1,9999,9999,9999,0,   2,9999,9999,9999,9999,9999,0,  3,999,9999, 777,9999,0,  2,  2
318689,  5,51,  1,3,  1, 51,  1,1,1,  4,888,9999,9999,9999, 999,9999,777,0,1,1,1,0,  2,  1,  6,2,4,   2,9999, 1,9999, 1,9999,1,  4,  0,0,  0,  0,  2,  1,  1,0,   1,9999,9999,9999,0,   2,9999,9999,9999,9999,9999,0,  1,  4,9999,  13,  15,1,  2,  2
318690,  1,24,  4,1,  2, 31,  1,1,1,  4,  9,9999,9999,9999, 999,9999,777,1,1,1,1,0,  7,  0,  2,2,2,   1,   2, 7,9999, 1,9999,1,  3,  1,1,  0,  0,  2,  4,  0,0, 999,9999,9999,9999,0,9999,9999,9999,9999,9999,9999,0,  3,999,9999, 777,9999,0,  2,  2
318691,  4,22,  4,1,  1, 27,  1,1,1,  4,  9,9999,9999,9999, 999,9999,777,0,1,1,1,0,  2,  1,  4,2,4,   2,9999, 1,9999, 1,9999,1,  2,  0,0,  0,  0,  2,  1,  1,0,   1,9999,9999,9999,0,   2,9999,9999,9999,9999,9999,0,  1,  1,9999,   1,9999,0,  5,  2
318693,999,33,  5,1,  1, 48,  1,1,1,  3,  9,9999,9999,9999,9999,9999,777,0,3,2,1,0,  6,  1,  5,2,4,   2,9999, 1,9999, 1,9999,1,  4,  2,0,  0,  0,  2,  1,  1,0,   1,9999,9999,9999,0,   2,9999,9999,9999,9999,9999,0,  1,  5,9999,  11,9999,0,  2,  2
318694,  1,34,  1,3,  1, 35,  2,1,1,  8,  2,9999,9999,9999, 999,9999,777,0,1,1,1,0,  6,  1,  5,2,4,   2,9999, 1,9999, 1,9999,1,  2,  0,0,  0,  0,  2,  1,  1,0,   1,9999,9999,9999,0,   2,9999,9999,9999,9999,9999,0,  3,999,9999, 777,9999,0,  1,  1
408380,  1,35,  2,1,  2, 26,  1,1,1,888,  9,9999,9999,9999, 999,9999,777,1,1,1,1,0,  7,  0,  1,1,1,   2,9999, 1,9999, 1,9999,1,  3,  1,1,  0,  0,  2,  4,  0,0, 999,9999,9999,9999,0,9999,9999,9999,9999,9999,9999,0,  3,999,9999, 777,9999,0,  2,  2
408394,  1,30,  5,1,  1, 40,  1,1,1,888,  2,9999,9999,9999, 999,9999,777,0,1,1,1,0,  5,  0,  3,2,3,   2,9999, 1,9999, 1,9999,1,  2,  0,0,  0,  0,  2,  1,  1,0,  10,9999,9999,9999,0,   1,  11,9999,9999,9999,9999,0,  3,999,9999, 777,9999,0,  2,  2
408418,  5,48,  1,1,  1, 45,  1,1,1,  4, 13,9999,9999,9999, 999,9999,777,0,1,1,1,0,  5,  0,  5,2,4,   2,9999, 1,9999, 1,9999,1,  1,  1,1,  0,  1,  2,  4,  0,0, 999,9999,9999,9999,0,9999,9999,9999,9999,9999,9999,0,  3,999,9999, 777,9999,0,  2,  2
408494,  1,32,  1,1,  2, 36,  1,1,1,  4,  2,9999,9999,9999, 999,9999,777,1,1,1,1,0,  7,  0,  2,2,2,   2,9999, 1,9999, 1,9999,1,  1,  1,1,  0,  1,  2,  1,  1,0,   6,9999,9999,9999,0,   1,  10,9999,9999,9999,9999,0,  3,999,9999, 777,9999,0,  2,  2
408503,  5,41,  1,3,  1, 41,  2,1,1,  4, 14,9999,9999,9999, 999,9999,777,0,1,1,1,0,  5,  0,  3,2,3,   1,  11,16,9999, 1,9999,1,  1,  1,1,  0,  1,  2,  4,  0,0, 999,9999,9999,9999,0,9999,9999,9999,9999,9999,9999,0,  3,999,9999, 777,9999,0,  2,  2
408508,  1,34,  1,1,  2, 36,  1,1,1,888,  7,9999,9999,9999, 999,9999,  1,1,1,1,1,0,  7,  0,  3,2,3,   2,9999, 1,9999, 1,9999,1,  1,  1,1,  0,  1,  2,  1,  1,0,  10,9999,9999,9999,0,   1,  11,9999,9999,9999,9999,0,  3,999,9999, 777,9999,0,  2,  2
408651,  2,46,  1,3,  1, 46,  3,5,1,  4,  9,9999,9999,9999, 999,9999,777,0,1,1,1,0,  1,  0,  6,2,4,   2,9999, 1,9999, 1,9999,1,  1,  0,0,  0,  1,  1,  4,  0,0, 999,9999,9999,9999,0,9999,9999,9999,9999,9999,9999,0,  3,999,9999, 777,9999,0,  2,  2
508055,  1,41,  1,1,  1, 37,  1,1,1,  4,  2,9999,9999,9999, 999,9999,777,0,1,1,1,0,  5,  0,  3,2,3,   1,  16, 2,9999, 1,9999,1,  1,  1,1,  0,  1,  2,  4,  0,0, 999,9999,9999,9999,0,9999,9999,9999,9999,9999,9999,0,  1,  1,9999,   8,9999,0,  2,  2
508089,  2,33,  4,3,  1, 39,  4,1,1,  7,  2,9999,9999,9999, 999,9999,777,0,1,1,1,0,  1,  0,  5,2,4,   1,   3, 1,9999, 1,9999,1,  2,  0,0,  0,  0,  2,  1,  1,0,   1,9999,9999,9999,0,   2,9999,9999,9999,9999,9999,0,  1,  2,9999,   5,9999,0,  2,  2
508102,  1,34,  4,1,  1, 42,  1,1,1,  7,888,9999,9999,9999, 999,9999,777,0,1,1,1,0, 11,  1,  4,2,4, 888,9999, 1,9999, 1,9999,1,  4,  0,0,  0,  0,  2,  2,  1,0,   1,9999,9999,9999,0,   2,9999,9999,9999,9999,9999,0,  1,  1,9999,   1,9999,0,  5,  2
508103,  2,40,  4,1,  1, 46,  1,1,1,  4,  2,9999,9999,9999, 999,9999,777,0,1,1,1,0,  5,  0,  1,1,1,   2,9999, 1,9999, 1,9999,1,  3,  1,1,  0,  0,  2,  4,  0,0, 999,9999,9999,9999,0,9999,9999,9999,9999,9999,9999,0,  3,999,9999, 777,9999,0,  2,  2
508137,  2,26,  1,1,  1, 26,  1,1,1,  2,  9,9999,9999,9999, 999,9999,777,0,1,1,1,0,  1,  0,  3,2,3,   1,   5, 5,9999, 1,9999,1,  1,  1,1,  0,  1,  2,  3,  1,1,   1,9999,9999,9999,0,9999,9999,9999,9999,9999,9999,0,  3,999,9999, 777,9999,0,  1,  1
508138,  1,40,  1,1,  1, 37,  1,1,1,  3,  9,9999,9999,9999, 999,9999,777,0,1,1,1,0,  5,  0,  5,2,4,   2,9999, 1,9999, 1,9999,1,  1,  1,1,  0,  1,  2,  3,  1,1,  19,9999,9999,9999,0,9999,9999,9999,9999,9999,9999,0,  3,999,9999, 777,9999,0,  2,  2
508152,  1,33,  1,9,  1, 33,999,1,2,  7,  2,9999,9999,9999, 999,9999,777,0,1,1,1,0,  5,  0,  4,2,4,   1,   5, 5,9999, 1,9999,1,  4,  0,0,  0,  0,  2,  3,  1,1,   1,   2,9999,9999,1,9999,9999,9999,9999,9999,9999,0,  1,  1,9999,   1,9999,0,  5,  2
508161,  5,41,  1,1,  1, 43,  1,1,1,  3,  8,9999,9999,9999, 999,9999,777,0,1,1,1,0,  5,  0,  2,2,2,   2,9999, 1,9999, 1,9999,1,  4,  0,0,  0,  0,  2,  3,  1,1,   1,9999,9999,9999,0,9999,9999,9999,9999,9999,9999,0,  3,999,9999, 777,9999,0,  2,  2
508162,  2,29,  1,1,  1, 27,  2,1,1,  4,  8,9999,9999,9999,9999,9999,777,0,2,2,2,0,  1,  0,  4,2,4,   2,9999, 1,9999, 1,9999,1,  1,  1,1,  0,  1,  2,  3,  1,1,   1,  22,9999,9999,0,9999,9999,9999,9999,9999,9999,0,  1,  1,9999,  11,9999,0,  2,  2
508163,  4,49,  1,1,  1, 53,  1,1,1,  2,  9,9999,9999,9999, 999,9999,777,0,1,1,1,0,  5,  0,  5,2,4,   2,9999, 1,9999, 1,9999,1,  5,  0,0,  1,  0,  2,  3,  1,1,   1,9999,9999,9999,0,9999,9999,9999,9999,9999,9999,0,  3,999,9999, 777,9999,0,  2,  2
508165,  1,37,  1,1,  1, 34,  1,1,1,  3,  9,9999,9999,9999, 999,9999,777,0,1,1,1,0,  5,  0,  5,2,4,   2,9999, 1,9999, 1,9999,1,  1,  1,1,  0,  1,  2,  1,  1,0,   1,   2,9999,9999,1,   1,   1,   9,9999,9999,9999,0,  1,  1,9999,   2,9999,0,  1,  1
508171,  5,54,  1,1,  1, 58,  2,1,1,888,  2,9999,9999,9999, 999,9999,777,0,1,1,1,0,  5,  0,  6,2,4,   2,9999, 1,9999, 1,9999,1,  5,  0,0,  1,  0,  2,  3,  1,1,   5,9999,9999,9999,0,9999,9999,9999,9999,9999,9999,0,  3,999,9999, 777,9999,0,  2,  2
508172,  1,25,  6,1,  1, 48,  1,1,1,888,  9,9999,9999,9999, 999,9999,777,0,1,1,1,0,  5,  0,  2,2,2,   2,9999, 1,9999, 1,9999,1,  1,  1,1,  0,  1,  2,  4,  0,0, 999,9999,9999,9999,0,9999,9999,9999,9999,9999,9999,0,  3,999,9999, 777,9999,0,  2,  2
508185,  1,28,  1,1,  1, 31,  1,1,1,  4,  9,9999,9999,9999, 999,9999,777,0,1,1,1,0,  5,  0,  1,1,1,   2,9999, 1,9999, 1,9999,1,  2,  0,0,  0,  0,  2,  4,  0,0, 999,9999,9999,9999,0,9999,9999,9999,9999,9999,9999,0,  1,  1,9999,   1,9999,0,  1,  1
508187,  4,23,  2,1,  1, 17,  1,1,1,  3,  9,9999,9999,9999, 999,9999,777,0,1,1,1,0,  5,  0,  1,1,1,   2,9999, 1,9999, 1,9999,1,  3,  1,1,  0,  0,  2,  3,  1,1, 999,9999,9999,9999,0,9999,9999,9999,9999,9999,9999,0,  3,999,9999, 777,9999,0,  1,  1
508188,  1,39,  1,1,  1, 40,  1,1,1,  6,  2,9999,9999,9999, 999,9999,777,0,1,1,1,0,  1,  0,  5,2,4,   2,9999, 1,9999, 1,9999,1,  1,  1,1,  0,  1,  2,  4,  0,0, 999,9999,9999,9999,0,9999,9999,9999,9999,9999,9999,0,  1,  2,9999,   2,9999,0,  5,  2
508212,  1,34,  1,1,  1, 36,  1,1,1,888,  2,9999,9999,9999, 999,9999,777,0,1,1,1,0,  5,  0,  3,2,3,   2,9999, 1,9999, 1,9999,1,  2,  0,0,  0,  0,  1,  1,  1,0,  18,9999,9999,9999,0,   1,  11,9999,9999,9999,9999,0,  1,  1,9999,   9,9999,0,  2,  2
508223,  1,20,  1,1,  1, 21,  1,1,1,  3,  8,9999,9999,9999, 999,9999,777,0,1,1,1,0,  5,  0,  1,1,1,   2,9999, 1,9999, 1,9999,1,  3,  1,1,  0,  0,  2,  3,  1,1,  12,9999,9999,9999,0,9999,9999,9999,9999,9999,9999,0,  3,999,9999, 777,9999,0,  1,  1
508224,  1,32,  2,1,  1, 25,  1,1,1,  3,  3,9999,9999,9999,   4,9999,777,0,2,2,2,0,  5,  0,  5,2,4,   2,9999, 1,9999, 1,9999,1,  1,  1,1,  0,  1,  2,  4,  0,0,9999,9999,9999,9999,0,9999,9999,9999,9999,9999,9999,0,  3,999,9999,9999,9999,0,  1,  1
508229,  1,34,  4,1,  1, 42,  1,1,1,  3,  9,9999,9999,9999, 999,9999,777,0,1,1,1,0,  6,  1,  5,2,4,   1,   2,19,9999, 1,9999,1,  2,  0,0,  0,  0,  2,  2,  1,0,   1,9999,9999,9999,0,   2,9999,9999,9999,9999,9999,0,  1,  3,9999,   1,9999,0,  5,  2
508266,  4,40,  5,1,  1, 56,  2,1,1,  5,  2,9999,9999,9999, 999,9999,777,0,1,1,1,0,  6,  1,  1,1,1,   2,9999, 1,9999, 1,9999,1,  2,  0,0,  0,  0,  1,  1,  1,0,   1,9999,9999,9999,0,   2,9999,9999,9999,9999,9999,0,  3,999,9999, 777,9999,0,  2,  2
508277,  1,21,  5,1,  2, 31,  1,1,1,  3,  9,9999,9999,9999, 999,9999,777,1,1,1,1,0,  7,  0,  1,1,1,   2,9999, 1,9999, 1,9999,1,  3,  1,1,  0,  0,  2,  4,  0,0, 999,9999,9999,9999,0,9999,9999,9999,9999,9999,9999,0,  3,999,9999, 777,9999,0,  2,  2
508278,  5,36,  5,1,  1, 46,  1,1,1,  7,  3,9999,9999,9999,   6,9999,777,0,1,1,1,0,  6,  1,  5,2,4,   2,9999, 1,9999, 1,9999,1,  5,  0,0,  1,  0,  2,  1,  1,0,   1,9999,9999,9999,0,   2,9999,9999,9999,9999,9999,0,  3,999,9999, 777,9999,0,  2,  2
508280,  5,41,  1,3,  1, 37,  3,1,1,  5,  2,9999,9999,9999,9999,9999,777,0,3,2,1,0,  6,  1,  1,1,1,   2,9999, 1,9999, 1,9999,1,  2,  0,0,  0,  0,  1,  1,  1,0,   1,9999,9999,9999,0,   2,9999,9999,9999,9999,9999,0,  3,999,9999,9999,9999,0,  2,  2
508293,  1,31,  1,1,  1, 31,  1,1,1,  2,  2,9999,9999,9999, 999,9999,777,0,1,1,1,0,  6,  1,  5,2,4,   1,9999, 1,9999, 1,9999,1,  1,  0,0,  0,  1,  1,  1,  1,0,   1,9999,9999,9999,0,   1,   7,9999,9999,9999,9999,0,  3,999,9999, 777,9999,0,  2,  2
508294,  1,38,  5,1,  1, 52,  1,1,1,  3,  9,9999,9999,9999, 999,9999,777,0,1,1,1,0,  6,  1,  5,2,4,   1,  11,20,9999, 1,9999,1,  2,  0,0,  0,  0,  2,  1,  1,0,   1,9999,9999,9999,0,   1,   8,9999,9999,9999,9999,0,  3,999,9999, 777,9999,0,  2,  2
508295,  1,33,  1,1,  1, 33,  1,1,1,  3,  9,9999,9999,9999, 999,9999,777,0,1,1,1,0,  6,  1,  1,1,1,   2,9999, 1,9999, 1,9999,1,  2,  0,0,  0,  0,  2,  1,  1,0,   6,9999,9999,9999,0,   2,9999,9999,9999,9999,9999,0,  3,999,9999, 777,9999,0,  2,  2
508302,  1,27,  4,1,  1, 33,  1,1,1,  3,  8,9999,9999,9999, 999,9999,777,0,1,1,1,0,  5,  0,  4,2,4,   2,9999, 1,9999, 1,9999,1,  2,  1,1,  0,  0,  2,  1,  1,0,   1,9999,9999,9999,0,   2,9999,9999,9999,9999,9999,0,  1,  1,9999,  11,9999,0,  2,  2
508332,  1,19,  1,1,  1, 17,  1,1,1,  3,  7,9999,9999,9999, 999,9999,  1,0,1,1,1,0,  5,  0,999,9,9,   2,9999, 1,9999, 1,9999,1,  5,555,9,  1,  0,999,  4,  0,0, 999,9999,9999,9999,0,9999,9999,9999,9999,9999,9999,0,  3,999,9999, 777,9999,0,999,999
508381,  4,29,  5,1,  1, 39,  1,1,1,  4,  2,9999,9999,9999,9999,9999,777,0,3,2,1,0,  2,  1,  5,2,4,   2,9999, 1,9999, 1,9999,1,  2,  1,1,  0,  0,  2,  2,  1,0,   7,9999,9999,9999,0,   2,9999,9999,9999,9999,9999,0,  1,  1,9999,  15,9999,1,  2,  2
508383,  1,30,  4,1,  1, 39,  1,1,1,  4,  9,9999,9999,9999,9999,9999,777,0,3,2,1,0,  6,  1,  5,2,4,   2,9999, 1,9999, 1,9999,1,  5,  2,0,  1,  0,  2,  1,  1,0,   1,9999,9999,9999,0,   2,9999,9999,9999,9999,9999,0,  1,  3,9999,  10,9999,0,  2,  2
508385,  1,23,  5,1,  1, 36,  1,1,1,  4,  2,9999,9999,9999, 999,9999,777,0,1,1,1,0,  6,  1,  3,2,3,   2,9999, 1,9999, 1,9999,1,  2,  0,0,  0,  0,  1,  1,  1,0,   7,9999,9999,9999,0,   2,9999,9999,9999,9999,9999,0,  3,999,9999, 777,9999,0,  2,  2
508386,  1,40,  5,1,  1, 53,  1,1,1,  3,  9,  17,9999,9999, 999,9999,777,0,1,1,1,0,  5,  0,  4,2,4,   2,9999, 1,9999, 1,9999,1,  1,  1,1,  0,  1,  2,  4,  0,0, 999,9999,9999,9999,0,9999,9999,9999,9999,9999,9999,0,  3,999,9999, 777,9999,0,  2,  2
508387,  2,33,  5,1,  1, 45,  1,1,1,  3,  9,9999,9999,9999, 999,9999,777,0,1,1,1,0,  2,  1,  3,2,3,   2,9999, 1,9999, 1,9999,1,  2,  0,0,  0,  0,  2,  1,  1,0,   1,9999,9999,9999,0,   2,9999,9999,9999,9999,9999,0,  3,999,9999, 777,9999,0,  1,  1
508388,  2,42,  1,1,  1, 46,  1,1,1,  7,  2,9999,9999,9999, 999,9999,777,0,1,1,1,0,  1,  0,  4,2,4,   1,  14,19,9999, 1,9999,1,  1,  1,1,  0,  1,  2,  1,  1,0,   1,9999,9999,9999,0,   1,   3,   4,9999,9999,9999,0,  3,999,9999, 777,9999,0,  2,  2
508391,  1,27,  4,3,  1, 35,  2,1,1,  3,  9,9999,9999,9999,9999,9999,777,0,3,2,1,0,  6,  1,  4,2,4,   2,9999, 1,9999, 1,9999,1,  5,  0,0,  1,  0,  2,  1,  1,0,   1,9999,9999,9999,0,   2,9999,9999,9999,9999,9999,0,  3,999,9999,9999,9999,0,  2,  2
508405,  1,37,  5,1,  1, 47,  1,1,1,  3,  2,9999,9999,9999, 999,9999,777,0,1,1,1,0,  1,  0,  5,2,4,   1,   3, 6,9999, 1,9999,1,  2,  0,0,  0,  0,  2,  2,  1,0,  10,9999,9999,9999,0,   1,   3,  14,9999,9999,9999,0,  3,999,9999, 777,9999,0,  1,  1
508410,  1,18,  1,1,  1, 22,  1,1,1,  4,  2,9999,9999,9999,9999,9999,777,0,3,2,1,0,  6,  1,  4,2,4,   2,9999, 1,9999, 1,9999,1,  2,  0,0,  0,  0,  2,  1,  1,0,  10,9999,9999,9999,0,   2,9999,9999,9999,9999,9999,0,  3,999,9999,9999,9999,0,  2,  2
508413,  5,29,  4,1,  1, 37,  1,1,1,  4,  2,9999,9999,9999, 999,9999,777,0,1,1,1,0,  6,  1,  2,2,2,   2,9999, 1,9999, 1,9999,1,  2,  0,0,  0,  0,  2,  1,  1,0,  10,9999,9999,9999,0,   2,9999,9999,9999,9999,9999,0,  1,  1,9999,   1,9999,0,  1,  1
508417,  2,40,  1,1,  1, 44,  1,1,1,  5,  9,9999,9999,9999, 999,9999,777,0,1,1,1,0,  1,  0,  5,2,4,   2,9999, 1,9999, 1,9999,1,  2,  1,1,  0,  0,  2,  4,  0,0, 999,9999,9999,9999,0,9999,9999,9999,9999,9999,9999,0,  3,999,9999, 777,9999,0,  1,  1
508419,  2,31,  4,1,  1, 38,  1,1,1,  4,  2,9999,9999,9999, 999,9999,777,0,1,1,1,0,  1,  0,  4,2,4,   2,9999, 1,9999, 1,9999,1,  2,  1,1,  0,  0,  2,  1,  1,0,   8,9999,9999,9999,0,   2,9999,9999,9999,9999,9999,0,  3,999,9999, 777,9999,0,  2,  2
508421,  2,22,  1,3,  1, 23,  4,1,1,  5,  2,9999,9999,9999, 999,9999,777,0,1,1,1,0,  1,  0,  4,2,4,   2,9999, 1,9999, 1,9999,1,  1,  1,1,  0,  1,  2,  4,  0,0, 999,9999,9999,9999,0,9999,9999,9999,9999,9999,9999,0,  1,  1,9999,  10,  14,0,  2,  2
508428,  5,45,  2,1,  1, 38,  1,1,1,888,  2,9999,9999,9999, 999,9999,777,0,1,1,1,0,  6,  1,  2,2,2,   1,   2, 7,9999, 1,9999,1,  2,  0,0,  0,  0,  2,  1,  1,0,   1,9999,9999,9999,0,   2,9999,9999,9999,9999,9999,0,  3,999,9999, 777,9999,0,  2,  2
508482,  4,25,  5,1,  1, 37,  1,1,1,  5,  9,9999,9999,9999, 999,9999,777,0,1,1,1,0,  6,  1,  2,2,2,   2,9999, 1,9999, 1,9999,1,  2,  0,0,  0,  0,  1,  1,  1,0,   1,9999,9999,9999,0,   2,9999,9999,9999,9999,9999,0,  1,  1,9999,   9,9999,0,  2,  2
508486,  4,28,  6,1,  1, 55,  1,1,1,  5,  5,9999,9999,9999, 999,9999,777,0,1,1,1,0,  5,  0,  3,2,3,   2,9999, 1,9999, 1,9999,1,  1,  1,1,  0,  1,  2,  1,  1,0,   1,9999,9999,9999,0,   2,9999,9999,9999,9999,9999,0,  3,999,9999, 777,9999,0,  2,  2
508490,  1,20,  5,1,  1, 31,  1,1,1,888,  9,9999,9999,9999,9999,9999,777,0,3,2,1,0,  6,  1,  1,1,1,   2,9999, 1,9999, 1,9999,1,  2,  0,0,  0,  0,  2,  1,  1,0,  22,9999,9999,9999,0,   2,9999,9999,9999,9999,9999,0,  3,999,9999,9999,9999,0,  2,  2
508495,  1,32,  1,1,  1, 33,  1,1,1,888,  9,9999,9999,9999, 999,9999,777,0,1,1,1,0,  6,  1,  1,1,1,   2,9999, 1,9999, 1,9999,1,  3,  0,0,  0,  0,  2,  1,  1,0,  11,9999,9999,9999,0,   2,9999,9999,9999,9999,9999,0,  3,999,9999, 777,9999,0,  2,  2
508496,  1,32,  4,1,  1, 40,  1,1,1,888,  2,9999,9999,9999,9999,9999,777,0,3,2,1,0,  6,  1,  5,2,4,   2,9999, 1,9999, 1,9999,1,  2,  0,0,  0,  0,  2,  1,  1,0,  15,9999,9999,9999,0,   2,9999,9999,9999,9999,9999,0,  1,  2,9999,   1,9999,0,  1,  1
508507,  5,31,  1,1,  1, 32,  1,1,1,  4,  2,9999,9999,9999,9999,9999,777,0,3,2,1,0,  2,  1,  5,2,4,   2,9999, 1,9999, 1,9999,1,  2,  0,0,  0,  0,  2,  1,  1,0,   1,9999,9999,9999,0,   2,9999,9999,9999,9999,9999,0,  1,  2,9999,   4,9999,0,  2,  2
508509,  1,32,  1,1,  1, 29,  1,1,1,  4,  2,9999,9999,9999, 999,9999,777,0,1,1,1,0,  5,  0,  4,2,4,   1,   5, 9,9999, 1,9999,1,  1,  1,1,  0,  1,  2,  3,  1,1,   1,9999,9999,9999,0,9999,9999,9999,9999,9999,9999,0,  1,  2,9999, 999,9999,0,  1,  1
