CASEID,INVIEWN,ABUSED,C1SITUAT,PARTNERS,PABUSE,L1SAME,L2NAME,L3CURRNT,L4RELATE,L5TIME,L5YEARS,L5MNTHS,L5DATE,L6RELATE,L6OTHER,L7TIME,L7DATE,L7YEAR,L7END,L7BEGIN,L7MNTH,L7OTHER,L8ALL,L11CURNT,L12RELAT,L13TIME,L13YEARS,L14RELAT,L15TIME,L15YEARS,L15MNTH,L16SEX,L17AGE,B1AGE,AGEDISP,L18RACE,L18HSPNC,L18OTHER,L19EDU,L20JOB1,L20JOB2,L20JOB3,L20JOB4,L20PHOUR,L20VHOUR,L20STDNT,L21CHNGE,L22CODE1,L22CODE2,L22CODE3,L22DATE1,L22DATE2,L22DATE3,L23LIVE,L24APART,L25REASN,L25RESN2,L25RESN3,L25RESN4,L26RETRN,L27REASN,L27RESN2,L27RESN3,L27RESN4,L27RESN5,L28KID,L28BYHIM,DECEASED,L28FOSTR,L29LIVE,L29LIVE2,STDETAI,STEPCHIL
308191,1,1,1,1,1,   1,1,9999,9999,9999,9999,9999,1,9999, 1,9999,99,99, 1, 1, 1,1,   1,9999,9999,9999,9999,9999,9999,99,1,  1, 42,33,  4,  1, 1, 1,  7,  2,9999,9999,9999,9999,9999,777,  2,9999,9999,9999, 1, 1,1,  1,  4,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,  3,9999,9,9999,9999,9999,  2,  2
308196,1,1,3,2,1,   2,1,   2,9999,9999,9999,9999,1,   6, 1,   3,99, 6, 1, 1,10,1,   1,9999,9999,9999,9999,9999,9999,99,1,  1, 23,21,  1,  1, 1, 1,  3,  9,9999,9999,9999,9999,9999,777,888,9999,9999,9999, 1, 1,1,  2,  1,   1,  10,9999,9999,   2,9999,9999,9999,9999,9999,  1,   1,9,9999,   1,9999,  5,  2
308197,1,1,1,1,1,   1,1,9999,9999,9999,9999,9999,1,9999, 1,9999,99,99, 1, 1, 1,1,   1,9999,9999,9999,9999,9999,9999,99,1,  1, 34,27,  4,  1, 1, 1,  4,  2,9999,9999,9999,9999,9999,777,  2,9999,9999,9999, 1, 1,1,  1,  1,  13,9999,9999,9999,   2,9999,9999,9999,9999,9999,  1,   2,9,9999,   1,9999,  1,  1
308198,1,1,1,1,1,   1,1,9999,9999,9999,9999,9999,1,9999, 1,9999,99,99, 1, 1, 1,1,   1,9999,9999,9999,9999,9999,9999,99,1,  1, 20,19,  1,  1, 1, 1,  3,  9,9999,9999,9999,9999,9999,777,  2,9999,9999,9999, 1, 1,1,  5,  1,  10,9999,9999,9999,   2,9999,9999,9999,9999,9999,  3,9999,9,9999,9999,9999,  1,  1
308199,1,1,1,1,1,   1,1,9999,9999,9999,9999,9999,1,9999, 1,9999,99,99, 1, 1, 1,1,   1,9999,9999,9999,9999,9999,9999,99,1,  1, 42,38,  1,  1, 1, 1,  3,  2,9999,9999,9999,9999,9999,777,  2,9999,9999,9999, 1, 1,1,  1,  1,  10,9999,9999,9999,   1,   2,   9,  13,9999,9999,  3,9999,9,9999,9999,9999,  2,  2
308211,1,1,1,1,1,   1,1,9999,9999,9999,9999,9999,1,9999, 1,9999,99,99, 1, 1, 1,1,   2,9999,9999,9999,9999,9999,9999,99,1,  1, 26,25,  1,  1, 1, 1,888,888,9999,9999,9999,9999,9999,777,888,9999,9999,9999, 1, 1,1,  2,  1,   7,9999,9999,9999,   2,9999,9999,9999,9999,9999,  3,9999,9,9999,9999,9999,  2,  2
308213,1,1,3,2,1,   2,1,   2,9999,9999,9999,9999,1,   6, 1,   3,99, 9, 1, 1,11,1,   1,9999,9999,9999,9999,9999,9999,99,1,  1, 40,30,  5,  1, 1, 1,  3,  9,9999,9999,9999,9999,9999,777,  2,9999,9999,9999, 1, 1,1,  2,  1,   1,9999,9999,9999,   2,9999,9999,9999,9999,9999,  1,   5,9,9999,   9,9999,  2,  2
308214,1,1,1,1,1,   1,1,9999,9999,9999,9999,9999,1,9999, 1,9999,99,99, 1, 1, 1,1,   1,9999,9999,9999,9999,9999,9999,99,1,  1, 40,38,  1,  1, 1, 1,  4,  2,9999,9999,9999,9999,9999,777,  1,   5,9999,9999, 5, 1,1,  2,  1,   1,  18,9999,9999,   2,9999,9999,9999,9999,9999,  3,9999,9,9999,9999,9999,  2,  2
308215,1,1,1,1,1,   1,1,9999,9999,9999,9999,9999,1,9999, 1,9999,99,99, 1, 1, 1,1,   1,9999,9999,9999,9999,9999,9999,99,1,  1, 30,39,  2,  1, 1, 1,  3,  9,9999,9999,9999,9999,9999,777,  1,   2,9999,9999,17, 1,1,  2,  1,  18,  10,9999,9999,   2,9999,9999,9999,9999,9999,  3,9999,9,9999,9999,9999,  2,  2
308216,1,1,3,3,2,   2,1,   2,9999,9999,9999,9999,1,   6, 1,   3,99, 8, 1, 1,13,1,   2,9999,9999,9999,9999,9999,9999,99,1,  1, 36,33,  1,  2, 1, 1,  3,  2,9999,9999,9999,9999,9999,777,  1,   2,9999,9999,23, 1,1,  2,  1,  18,9999,9999,9999,   2,9999,9999,9999,9999,9999,  1,   1,9,9999,   9,9999,  2,  2
308217,1,1,1,1,1,   1,1,9999,9999,9999,9999,9999,1,9999, 1,9999,99,99, 1, 1, 1,1,   1,9999,9999,9999,9999,9999,9999,99,1,  1, 31,37,  2,  1, 1, 1,  5,  2,9999,9999,9999,9999,9999,777,  2,9999,9999,9999, 1, 1,1,  4,  4,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,  1,   1,9,9999,   7,9999,  2,  2
308219,1,1,1,1,1,   1,1,9999,9999,9999,9999,9999,1,9999, 1,9999,99,99, 1, 1, 1,1,   1,9999,9999,9999,9999,9999,9999,99,1,  1, 29,25,  1,  1, 1, 1,  3,888,9999,9999,9999,9999,9999,777,888,9999,9999,9999, 1, 1,1,  4,  1,   7,9999,9999,9999,   2,9999,9999,9999,9999,9999,  3,9999,9,9999,9999,9999,  2,  2
308220,1,1,3,2,1,   2,1,   2,9999,9999,9999,9999,1,   1, 1,   3,99, 3, 1, 1,21,1,   1,9999,9999,9999,9999,9999,9999,99,1,  1, 38,42,  1,  3, 1, 1,  2,  2,9999,9999,9999,9999,9999,777,888,9999,9999,9999, 1, 1,1,  4,  4,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,  1,   4,9,9999,   1,9999,  1,  1
308221,1,1,1,1,1,   1,1,9999,9999,9999,9999,9999,1,9999, 1,9999,99,99, 1, 1, 1,1,   1,9999,9999,9999,9999,9999,9999,99,1,  1, 49,53,  1,  1, 1, 1,  2,  8,9999,9999,9999,9999,9999,777,  2,9999,9999,9999, 1, 1,1,  2,  1,  18,9999,9999,9999,   2,9999,9999,9999,9999,9999,  3,9999,9,9999,9999,9999,  2,  2
308222,1,1,1,1,1,   1,1,9999,9999,9999,9999,9999,1,9999, 1,9999,99,99, 1, 1, 1,1,   1,9999,9999,9999,9999,9999,9999,99,1,  1, 36,41,  2,  3, 6, 1,  3,  9,9999,9999,9999,9999,9999,777,  2,9999,9999,9999, 1, 1,1,  2,  1,   1,   2,9999,9999,   1,  14,9999,9999,9999,9999,  3,9999,9,9999,9999,9999,  1,  1
308225,1,1,1,1,1,   1,1,9999,9999,9999,9999,9999,1,9999, 1,9999,99,99, 1, 1, 1,1,   1,9999,9999,9999,9999,9999,9999,99,1,  1, 40,49,  2,  1, 1, 1,  3,  2,9999,9999,9999,9999,9999,777,  1,   3,9999,9999,10, 1,1,  1,  2,   3,9999,9999,9999,   1,   1,   5,   9,9999,9999,  1,   1,9,9999,   2,9999,  1,  1
308227,1,1,1,1,1,   1,1,9999,9999,9999,9999,9999,1,9999, 1,9999,99,99, 1, 1, 1,1,   1,9999,9999,9999,9999,9999,9999,99,1,  1, 23,18,  4,  3, 1, 1,  3,  3,9999,9999,9999,  30,9999,777,  2,9999,9999,9999, 1, 1,1,  1,  1,   1,   7,9999,9999,   1,   4,   7,9999,9999,9999,  1,   1,9,9999,   1,9999,  5,  2
308228,1,1,1,1,1,   1,1,9999,9999,9999,9999,9999,1,9999, 1,9999,99,99, 1, 1, 1,1,   1,9999,9999,9999,9999,9999,9999,99,1,  2, 32,33,  1,  3, 9, 1,  4,  2,9999,9999,9999,9999,9999,777,  2,9999,9999,9999, 1, 1,1,  2,  4,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,  3,9999,9,9999,9999,9999,  1,  1
308262,1,1,3,2,1,   2,1,   2,9999,9999,9999,9999,1,  10, 8,   2,99,99, 3, 2, 1,1,   1,9999,9999,9999,9999,9999,9999,99,1,  1, 29,19,  5,  1, 1, 1,888, 14,9999,9999,9999,9999,9999,777,  1,  11,9999,9999,19, 1,1,  5,  1,   1,9999,9999,9999,   2,9999,9999,9999,9999,9999,  3,9999,9,9999,9999,9999,  1,  1
308264,1,1,1,1,1,   1,1,9999,9999,9999,9999,9999,1,9999, 1,9999,99,99, 1, 1, 1,1,   1,9999,9999,9999,9999,9999,9999,99,1,  1, 32,27,  4,  3, 9, 1,  3,  2,9999,9999,9999,9999,9999,777,  1,   5,9999,9999, 5, 1,1,  3,  4,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,  1,   2,9,9999,  10,9999,  2,  2
308269,1,1,1,1,1,   1,1,9999,9999,9999,9999,9999,1,9999, 1,9999,99,99, 1, 1, 1,1,   1,9999,9999,9999,9999,9999,9999,99,1,  1, 21,19,  1,  1, 1, 1,  3,  8,9999,9999,9999,9999,9999,777,  1,   2,9999,9999,19, 1,1,  5,  1,  11,9999,9999,9999,   2,9999,9999,9999,9999,9999,  3,9999,9,9999,9999,9999,  2,  2
308270,1,1,1,1,1,   1,1,9999,9999,9999,9999,9999,1,9999, 1,9999,99,99, 1, 1, 1,1,   1,9999,9999,9999,9999,9999,9999,99,1,  1, 36,22,  5,  1, 1, 1,  4,  9,9999,9999,9999,9999,9999,777,  2,9999,9999,9999, 1, 1,1,  2,  1,   1,9999,9999,9999,   2,9999,9999,9999,9999,9999,  1,   3,9,9999,   7,9999,  2,  2
308271,1,1,1,1,1,   1,1,9999,9999,9999,9999,9999,1,9999, 1,9999,99,99, 1, 1, 1,1,   1,9999,9999,9999,9999,9999,9999,99,1,  1, 37,34,  1,  1, 1, 1,  4,  9,9999,9999,9999,9999,9999,777,  2,9999,9999,9999, 1, 1,1,  2,  1,   1,9999,9999,9999,   2,9999,9999,9999,9999,9999,  1,   4,9,9999,  11,9999,  2,  2
308272,1,1,1,1,1,   1,1,9999,9999,9999,9999,9999,1,9999, 1,9999,99,99, 1, 1, 1,1,   2,9999,9999,9999,9999,9999,9999,99,1,  1, 38,26,  5,  1, 1, 1,  4,  9,9999,9999,9999,9999,9999,777,  1,   2,9999,9999,13, 1,1,  2,  4,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,  1,   1,9,9999,  12,9999,  2,  2
308274,1,1,1,1,1,   1,1,9999,9999,9999,9999,9999,1,9999, 1,9999,99,99, 1, 1, 1,1,   1,9999,9999,9999,9999,9999,9999,99,1,  1, 42,37,  4,  1, 1, 1,  5,  2,9999,9999,9999,9999,9999,777,888,9999,9999,9999, 1, 1,1,  2,  1,   1,9999,9999,9999,   2,9999,9999,9999,9999,9999,  3,9999,9,9999,9999,9999,  2,  2
308276,1,1,3,2,1,   2,1,   2,9999,9999,9999,9999,1,   6, 1,   2,99,99,15,15, 1,1,   1,9999,9999,9999,9999,9999,9999,99,1,  1, 39,29,  5,  1, 1, 1,888,  2,9999,9999,9999,9999,9999,777,  2,9999,9999,9999, 1, 1,1,  2,  1,   1,9999,9999,9999,   2,9999,9999,9999,9999,9999,  3,9999,9,9999,9999,9999,  2,  2
308279,1,1,1,1,1,   1,1,9999,9999,9999,9999,9999,1,9999, 1,9999,99,99, 1, 1, 1,1,   1,9999,9999,9999,9999,9999,9999,99,1,  1, 21,18,  1,  1, 1, 1,  5,  2,   7,9999,9999,9999,9999,  2,888,9999,9999,9999, 1, 1,1,  5,  4,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,  3,9999,9,9999,9999,9999,  2,  2
308281,1,1,3,2,1,   2,1,   2,9999,9999,9999,9999,1,   6, 1,   3,99, 2, 1, 1, 2,1,   1,9999,9999,9999,9999,9999,9999,99,1,  1, 31,36,  2,  1, 1, 1,  4,  9,9999,9999,9999,9999,9999,777,  2,9999,9999,9999, 1, 1,1,  1,  1,   1,9999,9999,9999,   2,9999,9999,9999,9999,9999,  3,9999,9,9999,9999,9999,  2,  2
308282,1,1,1,1,1,   1,1,9999,9999,9999,9999,9999,1,9999, 1,9999,99,99, 1, 1, 1,1,   1,9999,9999,9999,9999,9999,9999,99,1,  1, 35,38,  1,  1, 1, 1,  4,  3,9999,9999,9999,   5,9999,777,  2,9999,9999,9999, 1, 1,1,  2,  1,   1,9999,9999,9999,   2,9999,9999,9999,9999,9999,  3,9999,9,9999,9999,9999,  2,  2
308283,1,1,3,2,1,   2,1,   2,9999,9999,9999,9999,1,  14, 9,   3,99,15, 1, 1,22,1,   1,9999,9999,9999,9999,9999,9999,99,1,  1, 40,34,  4,  1, 1, 1,  3,888,9999,9999,9999,9999,9999,777,888,9999,9999,9999, 1, 1,1,  5,  1,  14,  18,9999,9999,   2,9999,9999,9999,9999,9999,  1,   3,9,9999,  11,9999,  2,  2
308285,1,1,1,1,1,   1,1,9999,9999,9999,9999,9999,1,9999, 1,9999,99,99, 1, 1, 1,1,   1,9999,9999,9999,9999,9999,9999,99,1,  1, 18,19,  1,  1, 1, 1,  4,  9,9999,9999,9999,9999,9999,777,  2,9999,9999,9999, 1, 1,1,  5,  3,   7,9999,9999,9999,9999,9999,9999,9999,9999,9999,  3,9999,9,9999,9999,9999,  2,  2
308287,1,1,1,1,1,   1,1,9999,9999,9999,9999,9999,1,9999, 1,9999,99,99, 1, 1, 1,1,   1,9999,9999,9999,9999,9999,9999,99,1,  1, 33,31,  1,  1, 1, 1,  7,  8,9999,9999,9999,9999,9999,777,  2,9999,9999,9999, 1, 1,1,  5,  4,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,  3,9999,9,9999,9999,9999,  2,  2
308288,1,1,1,1,1,   1,1,9999,9999,9999,9999,9999,1,9999, 1,9999,99,99, 1, 1, 1,1,   1,9999,9999,9999,9999,9999,9999,99,1,  1, 62,51,  5,  1, 1, 1,  6,  2,9999,9999,9999,9999,9999,777,  2,9999,9999,9999, 1, 1,1,  1,  4,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,  1,   4,9,9999,   2,9999,  5,  2
308291,1,1,1,1,1,   1,1,9999,9999,9999,9999,9999,1,9999, 1,9999,99,99, 1, 1, 1,1,   1,9999,9999,9999,9999,9999,9999,99,1,  1, 22,20,  1,  1, 1, 1,  4,  2,9999,9999,9999,9999,9999,777,  2,9999,9999,9999, 1, 1,1,  5,  2,  11,9999,9999,9999,   2,9999,9999,9999,9999,9999,  1,   1,9,9999,   1,9999,  5,  2
308296,1,1,1,1,1,   1,1,9999,9999,9999,9999,9999,1,9999, 1,9999,99,99, 1, 1, 1,1,   1,9999,9999,9999,9999,9999,9999,99,1,  1, 44,43,  1,  1, 1, 1,  2,  9,9999,9999,9999,9999,9999,777,  2,9999,9999,9999, 1, 1,1,  2,  2,   1,  15,  18,9999,   2,9999,9999,9999,9999,9999,  3,9999,9,9999,9999,9999,  2,  2
308297,1,1,1,1,1,   1,1,9999,9999,9999,9999,9999,1,9999, 1,9999,99,99, 1, 1, 1,1,   1,9999,9999,9999,9999,9999,9999,99,1,  1, 52,39,  5,  1, 1, 1,  4,  9,9999,9999,9999,9999,9999,777,  2,9999,9999,9999, 1, 1,1,  2,  4,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,  3,9999,9,9999,9999,9999,  2,  2
308299,1,1,1,1,1,   1,1,9999,9999,9999,9999,9999,1,9999, 1,9999,99,99, 1, 1, 1,1,   1,9999,9999,9999,9999,9999,9999,99,1,  1, 30,30,  1,  1, 1, 1,  3, 14,9999,9999,9999,9999,9999,777,  2,9999,9999,9999, 1, 1,1,  2,  1,   1,   8,9999,9999,   2,9999,9999,9999,9999,9999,  3,9999,9,9999,9999,9999,  1,  1
308300,1,1,3,2,1,   2,1,   2,9999,9999,9999,9999,1,  10,10,   2,99,99, 7, 7, 1,1,   1,9999,9999,9999,9999,9999,9999,99,1,  1, 37,34,  1,  1, 1, 1,888,  2,9999,9999,9999,9999,9999,777,888,9999,9999,9999, 1, 1,1,  5,  1,   7,9999,9999,9999,   2,9999,9999,9999,9999,9999,  3,9999,9,9999,9999,9999,  1,  1
308301,1,1,1,1,1,   1,1,9999,9999,9999,9999,9999,1,9999, 1,9999,99,99, 1, 1, 1,1,   1,9999,9999,9999,9999,9999,9999,99,1,  1, 30,44,  3,  1, 1, 1,  5,  9,  14,9999,9999,9999,9999,777,  2,9999,9999,9999, 1, 1,1,  2,  4,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,  3,9999,9,9999,9999,9999,  2,  2
308303,1,1,1,1,1,   1,1,9999,9999,9999,9999,9999,1,9999, 1,9999,99,99, 1, 1, 1,1,   1,9999,9999,9999,9999,9999,9999,99,1,  1, 35,30,  4,  1, 1, 1,  3,  8,9999,9999,9999,9999,9999,777,  1,   2,9999,9999,23, 1,1,  2,  1,   1,9999,9999,9999,   1,   9,  11,9999,9999,9999,  1,   1,9,9999,   1,9999,  5,  2
308306,1,1,1,1,1,   1,1,9999,9999,9999,9999,9999,1,9999, 1,9999,99,99, 1, 1, 1,1,   1,9999,9999,9999,9999,9999,9999,99,1,  1, 49,39,  5,  1, 1, 1,  4,  2,9999,9999,9999,9999,9999,777,  2,9999,9999,9999, 1, 1,1,  4,  4,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,  3,9999,9,9999,9999,9999,  1,  1
308307,1,1,2,2,2,   1,1,9999,9999,9999,9999,9999,1,9999, 1,9999,99,99, 1, 1, 1,1,   2,9999,9999,9999,9999,9999,9999,99,1,  1, 37,41,  1,  1, 1, 1,  3,888,9999,9999,9999,9999,9999,777,  2,9999,9999,9999, 1, 1,1,  2,  1,   1,9999,9999,9999,   2,9999,9999,9999,9999,9999,  3,9999,9,9999,9999,9999,  1,  1
308310,1,1,3,2,1,   2,1,   2,9999,9999,9999,9999,1,   6, 1,   3,99, 1, 1, 1, 2,1,   1,9999,9999,9999,9999,9999,9999,99,1,  1, 21,38,  3,  2, 1, 1,888, 14,9999,9999,9999,9999,9999,777,  2,9999,9999,9999, 1, 1,1,  2,  1,   1,9999,9999,9999,   2,9999,9999,9999,9999,9999,  3,9999,9,9999,9999,9999,  2,  2
308312,1,1,1,1,1,   1,1,9999,9999,9999,9999,9999,1,9999, 1,9999,99,99, 1, 1, 1,1,   1,9999,9999,9999,9999,9999,9999,99,1,  1, 42,47,  2,  1, 1, 1,888,  9,9999,9999,9999,9999,9999,777,  2,9999,9999,9999, 1, 1,1,  2,  1,   1,9999,9999,9999,   2,9999,9999,9999,9999,9999,  3,9999,9,9999,9999,9999,  2,  2
308313,1,1,1,1,1,   1,1,9999,9999,9999,9999,9999,1,9999, 1,9999,99,99, 1, 1, 1,1,   1,9999,9999,9999,9999,9999,9999,99,1,  2, 47,32,  5,  4, 1,10,  8,  2,9999,9999,9999,9999,9999,777,  2,9999,9999,9999, 1, 1,1,  3,  4,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,  3,9999,9,9999,9999,9999,  1,  1
308314,1,1,2,2,2,   1,1,9999,9999,9999,9999,9999,1,9999, 1,9999,99,99, 1, 1, 1,1,   2,9999,9999,9999,9999,9999,9999,99,1,  1, 26,28,  1,  1, 1, 1,  3, 14,9999,9999,9999,9999,9999,777,  1,   2,9999,9999, 7, 1,1,  2,  4,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,  3,9999,9,9999,9999,9999,  1,  1
308315,1,1,1,1,1,   1,1,9999,9999,9999,9999,9999,1,9999, 1,9999,99,99, 1, 1, 1,1,   1,9999,9999,9999,9999,9999,9999,99,1,  1, 41,39,  1,  1, 1, 1,  4,  2,9999,9999,9999,9999,9999,777,  2,9999,9999,9999, 1, 1,1,  2,  1,   7,9999,9999,9999,   1,  11,9999,9999,9999,9999,  3,9999,9,9999,9999,9999,  2,  2
308316,1,1,1,1,1,   1,1,9999,9999,9999,9999,9999,1,9999, 1,9999,99,99, 1, 1, 1,1,   1,9999,9999,9999,9999,9999,9999,99,1,  1, 36,26,  5,  1, 1, 1,888,  9,9999,9999,9999,9999,9999,777,  2,9999,9999,9999, 1, 1,1,  2,  1,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,  1,   2,9,9999,   1,9999,  5,  2
308317,1,1,1,1,1,   1,1,9999,9999,9999,9999,9999,1,9999, 1,9999,99,99, 1, 1, 1,1,   1,9999,9999,9999,9999,9999,9999,99,1,  1, 47,53,  2,  3, 6, 1,  4,  9,9999,9999,9999,9999,9999,777,  1,   2,9999,9999,21, 1,1,  2,  1,   1,9999,9999,9999,   2,9999,9999,9999,9999,9999,  3,9999,9,9999,9999,9999,  2,  2
308330,1,1,1,1,1,   1,1,9999,9999,9999,9999,9999,1,9999, 1,9999,99,99, 1, 1, 1,1,   1,9999,9999,9999,9999,9999,9999,99,1,  1, 26,25,  1,  1, 1, 1,  4,  2,9999,9999,9999,9999,9999,777,  1,   1,9999,9999,23, 1,1,  2,  1,  11,9999,9999,9999,   2,9999,9999,9999,9999,9999,  3,9999,9,9999,9999,9999,  2,  2
308331,1,1,3,2,1,   2,1,   2,9999,9999,9999,9999,1,   6, 1,   2,99,99,10, 7, 1,1,   1,9999,9999,9999,9999,9999,9999,99,1,  1, 24,19,  4,  1, 1, 1,  4,  2,9999,9999,9999,9999,9999,777,  1,   5,9999,9999,17, 1,1,  5,  2,   1,  12,9999,9999,   2,9999,9999,9999,9999,9999,  3,9999,9,9999,9999,9999,  2,  2
308382,1,1,1,1,1,   1,1,9999,9999,9999,9999,9999,1,9999, 1,9999,99,99, 1, 1, 1,1,   1,9999,9999,9999,9999,9999,9999,99,1,  1, 54,41,  5,  2, 1, 1,  3, 16,9999,9999,9999,9999,9999,777,  1,   2,9999,9999,13, 1,1,  1,  1,   1,9999,9999,9999,   1,  14,9999,9999,9999,9999,  3,9999,9,9999,9999,9999,  2,  2
308384,1,1,3,2,1,   2,1,   2,9999,9999,9999,9999,1,   6, 1,   2,99,99, 9, 3, 1,1,   1,9999,9999,9999,9999,9999,9999,99,1,  1, 29,25,  1,  1, 1, 1,  5,  2,9999,9999,9999,9999,9999,777,  2,9999,9999,9999, 1, 1,1,  2,  1,  10,9999,9999,9999,   2,9999,9999,9999,9999,9999,  3,9999,9,9999,9999,9999,  2,  2
308389,1,1,1,1,1,   1,1,9999,9999,9999,9999,9999,1,9999, 1,9999,99,99, 1, 1, 1,1,   1,9999,9999,9999,9999,9999,9999,99,1,  1, 40,32,  4,  1, 1, 1,  4,  9,9999,9999,9999,9999,9999,777,  2,9999,9999,9999, 1, 1,1,  2,  3,  18,9999,9999,9999,9999,9999,9999,9999,9999,9999,  3,9999,9,9999,9999,9999,  2,  2
308408,1,1,1,1,1,   1,1,9999,9999,9999,9999,9999,1,9999, 1,9999,99,99, 1, 1, 1,1,   1,9999,9999,9999,9999,9999,9999,99,1,  1, 29,27,  1,  1, 1, 1,  4,  2,9999,9999,9999,9999,9999,777,  1,   5,9999,9999, 7, 1,1,  2,  4,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,  1,   2,9,9999,  10,9999,  2,  2
308409,1,1,1,1,1,   1,1,9999,9999,9999,9999,9999,1,9999, 1,9999,99,99, 1, 1, 1,1,   1,9999,9999,9999,9999,9999,9999,99,1,  1, 39,42,  1,  1, 1, 1,  4,  2,9999,9999,9999,9999,9999,777,888,9999,9999,9999, 1, 1,1,  2,  1,   1,   9,9999,9999, 999, 999,9999,9999,9999,9999,  3,9999,9,9999,9999,9999,  2,  2
308411,1,1,1,1,1,   1,1,9999,9999,9999,9999,9999,1,9999, 1,9999,99,99, 1, 1, 1,1,   1,9999,9999,9999,9999,9999,9999,99,1,  1, 42,33,  4,  2, 1, 1,  4,  3,9999,9999,9999,  20,9999,777,  1,   2,9999,9999,19, 1,1,  2,  1,  18,   8,9999,9999,   1,   1,  13,9999,9999,9999,  1,   1,9,9999,   1,9999,  5,  2
308412,1,1,1,1,1,   1,1,9999,9999,9999,9999,9999,1,9999, 1,9999,99,99, 1, 1, 1,1,   1,9999,9999,9999,9999,9999,9999,99,1,  1, 34,29,  4,  1, 1, 1,  8,  3,9999,9999,9999,  10,9999,777,  1,   5,9999,9999,21, 1,1,  5,  4,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,  3,9999,9,9999,9999,9999,  1,  1
308426,1,1,3,2,1,   2,1,   2,9999,9999,9999,9999,1,   6, 1,   3,99, 3, 1, 1,20,1,   1,9999,9999,9999,9999,9999,9999,99,1,  1, 23,22,  1,  1, 1, 1,  4,  2,9999,9999,9999,9999,9999,777,  1,   1,9999,9999,23, 1,1,  2,  1,   1,9999,9999,9999,   2,9999,9999,9999,9999,9999,  3,9999,9,9999,9999,9999,  2,  2
308427,1,1,1,1,1,   1,1,9999,9999,9999,9999,9999,1,9999, 1,9999,99,99, 1, 1, 1,1,   1,9999,9999,9999,9999,9999,9999,99,1,  1, 41,34,  4,  1, 1, 1,  3,  2,9999,9999,9999,9999,9999,777,  1,   2,9999,9999, 5, 1,1,  2,  1,   1,9999,9999,9999,   2,9999,9999,9999,9999,9999,  3,9999,9,9999,9999,9999,  1,  1
308429,1,1,1,1,1,   1,1,9999,9999,9999,9999,9999,1,9999, 1,9999,99,99, 1, 1, 1,1,   1,9999,9999,9999,9999,9999,9999,99,1,  1, 33,41,  2,  1, 1, 1,  6,  2,9999,9999,9999,9999,9999,777,888,9999,9999,9999, 1, 1,1,  5,  1,   1,9999,9999,9999,   2,9999,9999,9999,9999,9999,  3,9999,9,9999,9999,9999,  2,  2
308430,1,1,1,1,1,   1,1,9999,9999,9999,9999,9999,1,9999, 1,9999,99,99, 1, 1, 1,1,   1,9999,9999,9999,9999,9999,9999,99,1,  2, 27,24,  1,  1, 1, 1,  4,  2,9999,9999,9999,9999,9999,777,  2,9999,9999,9999, 1, 1,1,  1,  1,  18,9999,9999,9999,   1,  11,9999,9999,9999,9999,  3,9999,9,9999,9999,9999,  2,  2
308431,1,1,3,2,1,   2,1,   2,9999,9999,9999,9999,1,   6, 1,   2,99,99, 8,11, 1,1,   1,9999,9999,9999,9999,9999,9999,99,1,  1, 42,43,  1,  1, 1, 1,  4,  9,9999,9999,9999,9999,9999,777,  2,9999,9999,9999, 1, 1,1,  2,  1,   7,9999,9999,9999,   2,9999,9999,9999,9999,9999,  3,9999,9,9999,9999,9999,  2,  2
308432,1,1,3,2,1,   2,1,   2,9999,9999,9999,9999,1,   6, 1,   3,99, 1, 1, 1,22,1,   1,9999,9999,9999,9999,9999,9999,99,1,  1, 40,40,  1,  1, 1, 1,888,888,9999,9999,9999,9999,9999,777,888,9999,9999,9999, 1, 1,1,  2,  1,   1,9999,9999,9999,   2,9999,9999,9999,9999,9999,  3,9999,9,9999,9999,9999,  2,  2
308433,1,1,4,2,2,   1,1,9999,9999,9999,9999,9999,1,9999, 1,9999,99,99, 1, 1, 1,1,   2, 999,9999,9999,9999,9999,9999,99,1,  1, 36,31,  4,  1, 1, 1,  5,  2,9999,9999,9999,9999,9999,777,888,9999,9999,9999, 1, 1,1,  2,  1,  18,  10,9999,9999,   2,9999,9999,9999,9999,9999,  1,   2,9,9999,  11,9999,  2,  2
