CASEID,INVIEWN,ABUSED,RACER,D1ALONE,NOHOME,RCHANY,RCHILD17,RCHILD18,DECEASED,D1INHH,D2CHILDH,RCHTOT,D3CHIL17,D3TOT12,D3TOT17,D3TOTAL,D3TOTALR,D3RCH18,D3RCHILD,D3RCHILA,D3RCHILF,D3RCHILT,D3SEX1,D3YEAR1,D3MNTH1,D3REL1,D3SEX2,D3YEAR2,D3MNTH2,D3REL2,D3SEX3,D3YEAR3,D3MNTH3,D3REL3,D3SEX4,D3YEAR4,D3MNTH4,D3REL4,D3SEX5,D3YEAR5,D3MNTH5,D3REL5,D3SEX6,D3YEAR6,D3MNTH6,D3REL6,D3SEX7,D3YEAR7,D3MNTH7,D3REL7,D3SEX8,D3YEAR8,D3MNTH8,D3REL8,D3SEX9,D3YEAR9,D3MNTH9,D3REL9,D3SEX10,D3YR10,D3MTH10,D3REL10,D4ADULT,D4NADULT,LIVEWITH,D5SEX1,D5AGE1,D5REL1,D5SEX2,D5AGE2,D5REL2,D5SEX3,D5AGE3,D5REL3,D5SEX4,D5AGE4,D5REL4,D5SEX5,D5AGE5,D5REL5,D5SEX6,D5AGE6,D5REL6,D5SEX7,D5AGE7,D5REL7,D5SEX8,D5AGE8,D5REL8,D5SEX9,D5AGE9,D5REL9,D5SEX10,D5AGE10,D5REL10,D6KIDOUT,KIDOUT17,KIDADULT,KIDOUTTO,D7SEX1,D7YEAR1,D7MNTH1,D7SEX2,D7YEAR2,D7MNTH2,D7SEX3,D7YEAR3,D7MNTH3,D7SEX4,D7YEAR4,D7MNTH4,D7SEX5,D7YEAR5,D7MNTH5,D7SEX6,D7YEAR6,D7MNTH6,D7SEX7,D7YEAR7,D7MNTH7,D7SEX8,D7YEAR8,D7MNTH8,D7SEX9,D7YEAR9,D7MNTH9,D7SEX10,D7YR10,D7MTH10,D8JNLFT,D9CODE1,D9CODE2,D9CODE3,D9DATE1,D9DATE2,D9DATE3
309308,1,2,1,  2,  2,  1,  2,  0,0,  2,  1,  2,   1,  1,  1,  2,  2,  0,  2,  0,  0,  2,   2,  15,9999,   1,   1,   9,9999,   1,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,  2,   0,  0,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,   2,  0,  0,  0,9999,9999,9999,9999,9999,9999,9999,99999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,  2,9999,9999,9999, 1, 1, 1
309311,1,2,1,  1,  2,  0,  0,  0,0,  0,999,  0,   0,  0,  0,  0,  0,  0,  0,  0,  0,  0,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,  2,   0,  0,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,   2,  0,  0,  0,9999,9999,9999,9999,9999,9999,9999,99999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,  1,   4,9999,9999,23, 1, 1
309390,1,2,1,  2,  2,  1,  2,  2,0,  3,  1,  4,   1,  1,  1,  2,  2,  1,  3,  0,  0,  3,   1,  21,9999,   1,   2,  17,   2,   1,   2,  11,   2,   1,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,  2,   0,  0,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,   1,  0,  1,  1,   1,  19,   7,9999,9999,9999,9999,99999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,  2,9999,9999,9999, 1, 1, 1
309393,1,2,1,  1,  2,  1,  3,  0,0,  0,999,  3,   0,  0,  0,  0,  0,  0,  0,  0,  0,  0,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,  2,   0,  0,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,   1,  3,  0,  3,   2,  17,   1,   1,  15,9999,   1,   11,  10,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,  2,9999,9999,9999, 1, 1, 1
309406,1,2,1,  2,  2,  0,  0,  0,0,  1,  2,  0,   0,  0,  0,  0,  0,  0,  0,  0,  0,  0,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,  1,   1,  1,   1,  25,   1,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,   2,  0,  0,  0,9999,9999,9999,9999,9999,9999,9999,99999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,  2,9999,9999,9999, 1, 1, 1
309407,1,2,1,  2,  2,  1,  0,  7,0,  5,  1,  7,   1,  1,  2,  3,  3,  2,  2,  0,  0,  2,   2,  13,9999,   4,   1,  17,9999,   4,   2,   3,9999,   4,   2,  22,9999,   1,   1,  25,9999,   1,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,  2,   0,  0,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,   1,  0,  5,  5,   2,  30,9999,   2,  29,9999,   2,   26,9999,   2,  27,9999,   1,  25,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,  1,   4,9999,9999,17, 1, 1
309414,1,2,3,  2,  2,  1,  2,  0,0,  4,  1,  2,   1,  2,  0,  2,  2,  0,  2,  0,  0,  2,   1,   7,9999,   1,   1,   7,9999,   1,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,  1,   2,  0,   1,  65,   3,   2,  55,   3,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,   2,  0,  0,  0,9999,9999,9999,9999,9999,9999,9999,99999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,  2,9999,9999,9999, 1, 1, 1
309416,1,2,2,  2,  2,  0,  0,  0,0,  2,  2,  0,   0,  0,  0,  0,  0,  0,  0,  0,  0,  0,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,  1,   2,  0,   2,  47,   3,   2,  17,   3,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,   2,  0,  0,  0,9999,9999,9999,9999,9999,9999,9999,99999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,  2,9999,9999,9999, 1, 1, 1
309420,1,2,3,  2,  2,  0,  0,  0,0,  1,  2,  0,   0,  0,  0,  0,  0,  0,  0,  0,  0,  0,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,  1,   1,  1,   1,  58,   1,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,   2,  0,  0,  0,9999,9999,9999,9999,9999,9999,9999,99999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,  1,   3,   4,9999, 5,16, 1
309422,1,2,1,  2,  2,  0,  0,  0,0,  3,  2,  0,   0,  0,  0,  0,  0,  0,  0,  0,  0,  0,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,  1,   3,  0,   2,  59,   3,   1,  50,   3,   2,  21,   4,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,   2,  0,  0,  0,9999,9999,9999,9999,9999,9999,9999,99999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,  2,9999,9999,9999, 1, 1, 1
309477,1,2,3,  2,  2,  0,  0,  0,0,  1,  2,  0,   0,  0,  0,  0,  0,  0,  0,  0,  0,  0,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,  1,   1,  1,   1,  49,   1,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,   2,  0,  0,  0,9999,9999,9999,9999,9999,9999,9999,99999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,  2,9999,9999,9999, 1, 1, 1
309502,1,2,1,  2,  2,  1,  1,  0,0,  1,  1,  1,   1,  0,  1,  1,  1,  0,  0,  1,  0,  1,   2,  13,  10,   2,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,  2,   0,  0,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,   2,  0,  0,  0,9999,9999,9999,9999,9999,9999,9999,99999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,  2,9999,9999,9999, 1, 1, 1
309511,1,2,1,  2,  2,  1,  1,  0,0,  4,  1,  1,   1,  2,  0,  2,  2,  0,  1,  0,  0,  1,   1,   1,   1,   1,   1,   8,9999,   4,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,  1,   2,  0,   2,  41,   3,   2,  15,   4,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,   2,  0,  0,  0,9999,9999,9999,9999,9999,9999,9999,99999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,  1,   5,9999,9999, 9, 1, 1
309574,1,2,3,  1,  2,  1,  0,  3,0,  0,999,  3,   0,  0,  0,  0,  0,  0,  0,  0,  0,  0,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,  2,   0,  0,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,   1,  0,  3,  3,   2,  31,9999,   2,  28,9999,   1,   22,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,  1,   6,9999,9999,23, 1, 1
309580,1,2,3,444,  1,  1,  2,  0,0,666,999,  2, 777,  0,  0,777,999,999,  0,  0,  0,  0,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,444, 444,  0,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,   1,  2,  0,  2,   2,  17,9999,   1,  14,9999,9999,99999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,999,9999,9999,9999, 1, 1, 1
309608,1,2,3,  2,  2,  1,  2,  0,0,  1,  2,  2,   0,  0,  0,  0,  0,  0,  0,  0,  0,  0,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,  1,   1,  1,   1,  66,   1,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,   1,  2,  0,  2,   1,  15,9999,   1,  14,9999,9999,99999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,  1,  11,9999,9999,19, 1, 1
309609,1,2,3,  2,  2,  0,  0,  0,0,  1,  2,  0,   0,  0,  0,  0,  0,  0,  0,  0,  0,  0,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,  1,   1,  1,   1,  53,   1,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,   2,  0,  0,  0,9999,9999,9999,9999,9999,9999,9999,99999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,  2,9999,9999,9999, 1, 1, 1
309681,1,2,1,  2,  2,  1,  2,  1,0,  1,  1,  3,   1,  1,  0,  1,  1,  0,  1,  0,  0,  1,   1,  12,9999,   1,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,  2,   0,  0,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,   1,  1,  1,  2,   2,   8,9999,   2,  20,9999,9999,99999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,  2,9999,9999,9999, 1, 1, 1
309682,1,2,1,  1,  2,  1,  1,  0,0,  0,999,  1,   0,  0,  0,  0,  0,  0,  0,  0,  0,  0,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,  2,   0,  0,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,   1,  1,  0,  1,   2,  16,9999,9999,9999,9999,9999,99999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,  1,  11, 888, 888,12,10, 4
318475,1,1,1,  1,  2,  1,  7,  0,0,  0,999,  7,   0,  0,  0,  0,  0,  0,  0,  0,  0,  0,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,  2,   0,  0,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,   1,  7,  0,  7,   2,  15,9999,   2,   8,9999,   1,    5,9999,   1,   4,9999,   1,   3,9999,   1,   2,9999,   2,   1,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,  1,   6,9999,9999,21, 1, 1
318483,1,1,1,  2,  2,  1,  1,  0,0,  4,  1,  1,   1,  2,  0,  2,  2,  0,  1,  0,  0,  1,   1,   6,9999,   1,   1,   6,9999,   4,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,  1,   2,  0,   2,  25,   3,   2,  25,   3,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,   2,  0,  0,  0,9999,9999,9999,9999,9999,9999,9999,99999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,  2,9999,9999,9999, 1, 1, 1
318484,1,1,1,333,  1,  1,  0,  1,0,777,777,  1, 777,  0,  0,777,999,999,  0,  0,  0,  0,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,333, 333,  0,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,   1,  0,  1,  1,   1,  18,9999,9999,9999,9999,9999,99999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,  1,   2,   7,9999,11,12, 1
318485,1,1,3,  2,  2,  1,  0,  2,0,  2,  1,  2,   0,  0,  0,  0,  0,  1,  1,  0,  0,  1,   2,  18,9999,   1,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,  1,   1,  1,   1,  40,   1,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,   1,  0,  1,  1,   2,  21,9999,9999,9999,9999,9999,99999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,  1,   4,9999,9999,13, 1, 1
318488,1,1,1,  2,  2,  1,  1,  0,0,  7,  1,  1,   1,  1,  3,  4,  4,  0,  1,  0,  0,  1,   2,  14,9999,   4,   2,  14,9999,   4,   1,  17,9999,   4,   2,   1,9999,   1,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,  1,   3,  0,   2,  52,   3,   1,  54,   3,   2,  19,   3,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,   2,  0,  0,  0,9999,9999,9999,9999,9999,9999,9999,99999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,  2,9999,9999,9999, 1, 1, 1
318489,1,1,1,  2,  2,  0,  0,  0,0,  6,  1,  0,   1,  3,  1,  4,  4,  0,  0,  0,  0,  0,   2,   6,9999,   4,   2,   4,9999,   4,   1,  12,9999,   4,   1,  13,9999,   4,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,  1,   2,  0,   2,  38,   3,   1,  50,   4,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,   2,  0,  0,  0,9999,9999,9999,9999,9999,9999,9999,99999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,  1,   3,   4,9999, 5, 7, 1
318491,1,1,1,333,  1,  0,  0,  0,0,777,777,  0, 777,  0,  0,777,999,999,  0,  0,  0,  0,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,333, 333,  0,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,   2,  0,  0,  0,9999,9999,9999,9999,9999,9999,9999,99999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,  1,   8,9999,9999,17, 1, 1
318493,1,1,1,  2,  2,  1,  3,  0,0,  4,  1,  3,   1,  2,  1,  3,  3,  0,  3,  0,  0,  3,   2,  11,9999,   1,   2,  12,9999,   1,   2,  17,9999,   1,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,  1,   1,  0,   2,  63,   3,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,   2,  0,  0,  0,9999,9999,9999,9999,9999,9999,9999,99999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,  1,   4,9999,9999,21, 1, 1
318497,1,1,1,  1,  2,  1,  0,  1,0,  0,999,  1,   0,  0,  0,  0,  0,  0,  0,  0,  0,  0,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,  2,   0,  0,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,   1,  0,  1,  1,   1,  20,9999,9999,9999,9999,9999,99999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,  2,9999,9999,9999, 1, 1, 1
318499,1,1,1,  1,  2,  1,  0,  1,0,  0,999,  1,   0,  0,  0,  0,  0,  0,  0,  0,  0,  0,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,  2,   0,  0,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,   1,  0,  1,  1,   2,  20,9999,9999,9999,9999,9999,99999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,  2,9999,9999,9999, 1, 1, 1
318504,1,1,1,  2,  2,  0,  0,  0,0,  5,  1,  0,   1,  2,  2,  4,  4,  0,  0,  0,  0,  0,   1,  16,9999,   4,   1,  15,9999,   4,   1,  10,9999,   4,   2,  11,9999,   4,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,  1,   1,  0,   2,  37,   3,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,   2,  0,  0,  0,9999,9999,9999,9999,9999,9999,9999,99999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,  1,   4,9999,9999,11, 1, 1
318505,1,1,1,  2,  2,  1,  0,  1,0,  1,  2,  1,   0,  0,  0,  0,  0,  0,  0,  0,  0,  0,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,  1,   1,  1,   1,  39,   1,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,   1,  0,  1,  1,   2,  31,9999,9999,9999,9999,9999,99999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,  1,   4,9999,9999,21, 1, 1
318506,1,1,2,  2,  2,  1,  3,  0,0,  4,  1,  3,   1,  3,  0,  3,  3,  0,  3,  0,  0,  3,   2,   3,9999,   1,   2,   1,9999,   1,   1,   5,9999,   1,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,  1,   1,  0,   2,  50,   3,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,   2,  0,  0,  0,9999,9999,9999,9999,9999,9999,9999,99999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,  2,9999,9999,9999, 1, 1, 1
