,id,abuse_past_year,abuse_status,length_relationship,partner_abusive,num_abusers,num_children,pregnant,beaten_while_pregnant,support_score,guns_in_home,jealous_past_year,limit_family_contact,location_tracking,threat_hit,thrown_object,push_shove,slap,kick_punch,hit_object,beaten,choked,threat_knife,threat_gun,rape_with_threat,power_scale,harass_scale,id_age,age_disparity,children_not_partner,same_sex_relationship,partner_drug_use,partner_alcohol_use,threat_suicide,partner_reported_child_abuse,partner_arrested,violence_increased,severity_increased,weapon_ever,choked_ever,rape_ever,controlled_ever,jealous,capable_murder,reassault
573,619139,0,0,2,0,0,1,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,23,0,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,
574,619234,0,0,6,0,0,2,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,45,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
575,619361,0,0,5,0,0,1,0,0,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,33,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
576,619362,0,0,3,0,0,2,0,0,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,33,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
577,619375,0,0,2,0,0,2,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
578,619376,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
579,619377,0,0,1,0,0,0,1,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,-1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
580,619536,0,1,4,0,0,2,1,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,29,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
581,619537,0,0,5,0,0,2,0,0,10,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,2,3,46,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
582,619587,0,0,5,0,0,2,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
583,619664,0,1,5,0,0,2,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3,1,33,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
584,628133,1,1,2,1,1,0,1,1,12,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,3,1,19,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,
585,628134,1,0,5,1,1,2,1,0,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,27,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
586,628135,1,1,2,1,1,2,0,1,0,0,1,1,1,1,0,1,1,1,0,0,0,0,0,1,5,3,19,0,5,0,1,0,0,0,0,1,1,0,0,1,1,1,1,
587,628335,1,1,4,1,1,2,0,0,11,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,5,11,32,-1,5,0,1,1,1,0,0,0,0,0,0,1,1,1,1,
588,628347,1,1,5,1,1,2,1,0,5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,2,24,0,5,0,1,0,1,0,1,0,0,1,0,0,0,0,0,
589,628465,1,1,3,1,1,0,1,1,5,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,4,4,19,-1,2,0,0,0,0,0,1,0,1,0,0,0,1,1,0,
590,628669,1,1,5,1,1,2,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,5,7,20,-3,5,0,0,1,0,0,0,1,1,0,0,1,1,1,0,
591,629075,0,0,2,0,0,1,1,0,10,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,29,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
592,629076,0,0,3,0,0,1,1,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
593,629077,0,0,5,0,0,2,1,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
594,629087,0,0,2,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
595,629140,0,0,3,0,0,0,1,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
596,629141,0,0,2,0,0,1,0,0,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,20,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
597,629336,0,0,1,0,0,2,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
598,629337,0,0,1,0,0,2,1,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,-2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,
599,629364,0,0,5,0,0,2,0,0,6,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0,37,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
600,629453,0,0,5,0,0,2,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
601,629620,0,1,3,0,0,0,1,0,12,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3,1,27,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
602,629665,0,0,4,0,0,1,1,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
603,629666,0,0,5,0,0,2,1,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21,-2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
604,629667,0,1,5,0,0,2,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27,-1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
605,708200,1,1,2,1,1,0,0,0,7,0,1,1,1,1,1,1,1,0,0,0,1,0,0,1,4,6,56,2,2,0,0,1,1,0,1,1,1,0,1,1,1,1,1,
606,708201,1,1,1,1,1,0,0,0,8,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,3,4,29,0,2,0,0,1,1,0,1,0,0,0,0,1,0,1,0,
607,708255,1,0,6,1,1,2,0,1,0,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,5,4,35,0,5,0,0,1,0,0,0,0,0,0,0,0,1,1,0,
608,708257,1,1,4,1,1,0,1,0,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,21,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
609,708258,1,1,5,1,1,2,0,1,8,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,5,16,29,-2,1,0,1,1,0,0,1,1,1,1,0,1,1,1,1,
610,708261,1,1,1,0,2,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,4,5,30,0,2,0,1,1,0,0,1,1,1,1,1,1,1,0,1,
611,708319,1,1,6,1,1,2,0,1,5,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,5,9,36,0,5,0,1,1,1,1,1,1,1,0,0,1,1,1,1,
612,708334,1,1,2,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,5,7,20,-2,2,0,0,0,0,0,0,1,1,0,0,1,1,1,1,
613,708348,1,0,4,1,1,2,0,1,11,0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,5,5,30,1,5,0,0,1,0,0,0,1,1,0,1,0,1,1,1,
614,708356,1,1,4,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,5,8,26,-1,1,0,1,0,1,1,1,0,1,0,1,0,1,1,1,
615,708359,1,0,5,1,1,1,0,0,6,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,33,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,
616,708363,1,1,1,1,1,2,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,5,10,33,0,1,0,0,1,0,0,1,1,1,0,0,1,1,1,1,
617,708370,1,1,2,1,1,2,0,1,6,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,1,0,21,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,
618,708371,1,1,3,1,1,1,0,1,5,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,4,3,18,0,5,0,0,0,0,0,1,0,1,0,1,0,1,1,1,
619,708372,1,1,4,1,1,2,0,1,11,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,4,10,24,-1,5,0,0,1,1,0,1,0,0,0,1,0,1,1,0,
620,708379,1,1,2,1,2,2,1,1,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,5,8,32,0,5,0,1,1,0,0,1,1,1,1,0,1,1,0,1,
621,708426,1,1,5,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,5,4,34,0,5,0,1,1,0,0,1,1,1,0,0,1,1,1,1,
622,708447,1,0,3,1,1,2,0,0,5,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,33,-1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,
623,708448,1,1,1,1,1,999,0,0,11,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,4,6,32,0,7,0,1,1,0,0,0,1,1,0,1,1,1,1,1,
624,708450,1,0,2,1,1,1,1,0,5,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,3,1,21,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
625,708451,1,1,5,1,1,2,0,1,8,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,4,4,24,0,5,0,1,1,1,0,1,0,0,1,1,1,1,1,1,
626,708461,1,1,2,1,1,2,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,6,49,2,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,
627,708462,1,1,5,0,2,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,5,40,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,
628,708463,1,1,4,1,1,2,0,0,12,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,4,5,36,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,
629,708464,1,1,2,1,1,1,0,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,5,3,40,1,5,0,0,0,0,0,0,0,0,0,0,1,0,1,0,
630,708467,1,1,5,1,1,1,0,0,6,0,1,1,1,1,0,1,0,1,0,0,1,0,0,0,5,7,25,-2,1,0,0,1,1,0,0,1,1,0,1,0,1,1,1,
631,708468,1,1,2,1,1,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,4,2,23,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
632,708469,1,1,5,1,1,2,0,1,7,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,3,4,26,0,5,0,0,1,0,0,0,0,0,0,0,1,0,1,0,
633,708496,1,1,6,1,1,2,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,1,4,2,41,0,5,0,0,0,0,0,0,1,1,0,0,1,1,1,0,
634,708500,1,1,2,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,4,2,20,-2,5,0,0,1,0,0,0,1,1,0,0,0,1,1,0,
635,708501,1,1,6,1,1,2,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,5,8,33,-1,5,0,0,1,0,0,0,1,1,0,1,1,1,1,1,
636,708527,1,1,4,1,1,2,0,0,8,0,1,1,1,1,0,1,1,1,0,1,0,1,0,0,5,1,19,-1,5,0,1,1,0,0,0,1,1,1,0,0,1,0,0,
637,708528,1,1,5,1,1,1,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,5,4,28,-1,5,0,0,1,0,0,0,1,1,0,0,1,1,1,0,
638,708529,1,1,2,1,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,3,1,20,-1,2,0,0,0,0,0,0,1,0,0,0,1,0,1,0,
639,708530,1,1,2,1,1,0,0,0,10,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,2,2,28,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,
640,708531,1,1,6,1,1,2,0,1,8,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,5,47,0,3,0,0,1,1,1,1,0,0,0,0,1,0,0,0,
641,708532,1,1,6,1,1,2,1,0,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,3,3,35,0,5,0,0,1,0,0,0,0,0,1,0,0,0,1,1,
642,708549,1,0,5,1,1,2,0,0,11,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,3,0,35,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
643,708571,1,1,6,1,1,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,48,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
644,708572,1,1,5,1,1,2,0,0,8,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,3,38,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
645,708590,1,1,3,1,1,1,0,1,7,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,5,13,21,0,5,0,1,1,1,0,1,1,1,1,1,0,1,1,1,
646,708592,1,1,4,1,1,2,0,1,12,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,4,3,25,0,5,0,1,1,0,0,1,1,1,0,0,0,0,1,0,
647,708593,1,1,1,1,1,0,1,0,11,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,3,3,19,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,
648,708595,1,1,5,1,1,1,1,1,10,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,3,25,-1,5,0,0,1,1,0,1,0,1,0,0,0,0,0,0,
649,708621,1,1,5,1,1,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,25,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
650,708622,1,0,2,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,3,0,31,-2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
651,708668,1,1,4,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,5,11,33,0,2,0,1,0,0,0,1,1,1,1,1,1,1,1,1,
652,708670,1,1,3,0,2,0,1,1,7,0,1,1,1,1,1,1,1,1,0,1,0,0,0,1,5,11,29,-1,6,0,1,1,1,1,1,1,1,1,0,1,1,1,0,
653,708671,1,1,6,1,1,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1,0,0,0,0,4,2,30,-1,2,0,0,0,0,0,0,0,0,0,0,0,1,1,1,
654,708672,1,1,6,1,1,2,0,0,10,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,3,2,39,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
655,708673,1,1,5,1,1,1,0,1,8,0,1,1,1,1,1,1,1,1,1,0,1,0,0,1,5,12,24,-2,5,0,1,0,0,0,1,1,1,0,1,1,1,1,0,
656,708697,1,0,5,1,1,2,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,3,3,30,-1,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
657,708698,1,0,5,1,1,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,36,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
658,708699,1,1,6,1,1,2,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,2,5,33,0,5,0,0,1,0,0,0,1,1,0,0,0,0,0,0,
659,708700,1,1,5,1,1,2,0,0,5,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,3,3,35,0,5,0,0,0,0,0,0,0,0,0,0,0,1,1,0,
660,709358,0,0,1,0,0,1,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
661,709373,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,-1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
662,709378,0,0,3,0,0,1,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
663,709423,0,0,5,0,0,0,0,0,11,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,4,4,39,-1,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,
664,709424,0,0,4,0,0,1,0,0,11,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,4,3,29,-1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
665,709425,0,1,1,0,0,0,0,0,7,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0,32,-3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
666,709445,0,0,4,0,0,2,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30,-1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
667,709446,0,0,1,0,0,0,1,0,8,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0,24,-2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
668,709497,0,1,5,0,0,2,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
669,709498,0,1,3,0,0,2,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,-1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
670,709499,0,0,5,0,0,0,1,0,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,21,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,
671,709533,0,1,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23,-1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
672,709548,0,1,4,0,0,1,0,0,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,21,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
673,709569,0,1,4,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,25,0,5,0,0,1,0,0,1,0,0,0,0,0,0,0,0,
674,709570,0,1,5,0,0,2,1,0,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,26,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
675,709588,0,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
676,709589,0,1,3,0,0,0,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
677,709590,0,1,2,0,0,1,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
678,709623,0,1,3,0,0,0,1,0,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,20,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
679,709679,0,0,5,0,0,1,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
680,808365,1,1,1,1,1,2,0,0,5,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,31,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
681,808366,1,1,4,1,1,2,0,1,10,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,5,7,21,-1,5,0,1,1,0,0,1,0,0,1,1,1,1,1,1,
682,808367,1,0,3,1,1,2,0,0,12,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,39,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,
683,808368,1,0,1,1,1,2,0,0,11,0,1,1,1,1,0,1,1,1,0,1,0,0,0,1,4,6,35,-1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,
684,808369,1,1,4,1,1,2,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,3,6,32,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
685,808471,1,1,5,1,1,2,0,1,12,0,1,1,1,1,0,1,0,0,0,0,1,0,0,1,5,5,34,0,5,0,1,1,1,0,1,0,0,0,1,1,1,1,1,
686,808472,1,1,5,1,1,2,0,1,6,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,4,1,35,0,5,0,0,1,1,0,0,1,0,0,0,0,1,1,0,
687,808473,1,0,6,1,1,2,0,1,11,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,4,8,42,-1,3,0,0,1,0,0,1,0,0,0,1,1,1,1,0,
688,808474,1,0,4,1,1,2,0,0,7,0,1,1,1,1,1,1,1,0,0,0,1,1,0,1,5,8,22,0,1,0,0,0,1,0,0,1,0,1,1,1,1,1,0,
689,808552,1,0,3,1,1,2,0,0,12,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,15,36,-1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,
690,808566,1,0,1,0,1,2,0,1,7,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,14,29,0,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,
691,808568,1,0,2,0,1,2,0,1,11,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,5,6,46,0,5,0,1,0,0,0,1,0,0,1,1,1,1,1,1,
692,808676,1,0,5,1,1,2,0,0,6,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,35,0,1,0,1,0,0,0,1,0,0,1,1,1,1,1,0,
693,808677,1,0,2,1,1,2,0,0,10,0,1,1,1,1,0,1,1,0,0,0,1,0,0,0,3,6,25,0,1,0,0,0,1,0,1,0,0,1,1,1,0,1,0,
694,808678,1,0,4,1,1,1,0,0,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,26,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
695,808695,1,0,5,1,1,2,0,1,8,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,4,9,27,0,1,0,1,1,0,0,1,1,1,0,1,1,0,1,1,
696,808696,1,1,5,1,1,2,0,1,8,0,1,1,1,1,0,1,1,1,0,1,1,0,0,0,4,7,29,0,1,0,0,0,0,1,1,0,0,0,1,0,1,1,0,
697,809538,0,0,1,0,0,2,0,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,40,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
698,809567,0,0,4,0,0,2,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
699,809674,0,0,2,0,0,2,0,0,12,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
700,809675,0,0,5,0,0,2,0,0,6,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,5,4,33,-1,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,
701,908001,1,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,0,19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
702,908003,1,1,4,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,0,35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
703,909002,0,0,5,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
704,909004,0,1,4,0,0,2,1,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,-2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
